embedding;gt;product_id
[-0.15102874 -0.87721795  0.61922985  0.7396685 ];184.0;9870
[-0.13065346 -0.8834584   0.6021978   0.7485162 ];171.0;9870
[-0.15094389 -0.88128287  0.6210033   0.7383039 ];202.0;9870
[-0.12623756 -0.88220227  0.6009833   0.75089836];262.0;9870
[-0.18433031 -0.8816324   0.6532342   0.72016954];149.0;9870
[-0.16456701 -0.87961185  0.63374513  0.731436  ];106.0;9870
[-0.15955165 -0.87893885  0.6295503   0.7340516 ];107.0;9870
[-0.13038692 -0.88269895  0.6043772   0.7483735 ];110.0;9870
[-0.14891575 -0.88081217  0.6197956   0.7400733 ];31.0;9870
[-0.18413265 -0.88059217  0.65398294  0.72160804];151.0;9870
[-0.15957806 -0.8789717   0.62904245  0.7369102 ];174.0;9870
[-0.14763045 -0.8807008   0.61854726  0.7432673 ];119.0;9870
[-0.15357608 -0.87935096  0.6228736   0.7410748 ];135.0;9870
[-0.15327908 -0.8772294   0.62464243  0.74028313];156.0;9870
[-0.17831942 -0.87872255  0.6424323   0.72673035];237.0;9870
[-0.14923792 -0.87661254  0.6186902   0.7431673 ];205.0;9870
[-0.13591817 -0.880722    0.6091437   0.7475611 ];141.0;9870
[-0.13266008 -0.8793904   0.60662144  0.75002193];88.0;9870
[-0.17559128 -0.8767857   0.6444015   0.72863877];90.0;9870
[-0.09396756 -0.88078266  0.5776759   0.76934314];111.0;9870
[-0.1602787  -0.88479024  0.63025004  0.7371559 ];53.0;10857
[-0.17291209 -0.8887558   0.64291316  0.7271632 ];82.0;10857
[-0.14389643 -0.88788027  0.61756045  0.743543  ];45.0;10857
[-0.1351471  -0.88748896  0.60818034  0.74919844];35.0;10857
[-0.18072245 -0.88807595  0.64835733  0.72467995];46.0;10857
[-0.15357144 -0.88908327  0.6262643   0.73900485];70.0;10857
[-0.09971707 -0.89132494  0.58005947  0.76746905];59.0;10857
[-0.12653638 -0.8889479   0.60211426  0.7539302 ];37.0;10857
[-0.16833349 -0.88846123  0.63737816  0.7322389 ];16.0;10857
[-0.16395979 -0.88848704  0.63372296  0.734401  ];7.0;10857
[-0.17928767 -0.88975513  0.64725417  0.7257911 ];2.0;10857
[-0.16249378 -0.8904749   0.6326352   0.7337396 ];0.0;10857
[-0.11360995 -0.8941316   0.5905414   0.7585527 ];0.0;10857
[-0.11782627 -0.8929443   0.5944256   0.75723624];0.0;10857
[-0.12726715 -0.8925108   0.6022298   0.7521987 ];0.0;10857
[-0.18540159 -0.89155096  0.6575536   0.7210525 ];0.0;10857
[-0.1360949  -0.8922773   0.60910267  0.74727345];2.0;10857
[-0.11624001 -0.8920844   0.59304184  0.7580998 ];6.0;10857
[-0.09107071 -0.8943447   0.5724271   0.77078867];15.0;10857
[-0.15053631 -0.8909288   0.62163204  0.7404052 ];0.0;10857
[-0.12551883 -0.8910918   0.6007735   0.7545036 ];76.0;10857
[-0.16999374 -0.88914925  0.6381468   0.7307478 ];117.0;10857
[-0.14885432 -0.8900355   0.6191668   0.74142313];65.0;10857
[-0.17414828 -0.8878278   0.6417368   0.7281461 ];52.0;10857
[-0.17710839 -0.8883158   0.64451116  0.72688115];42.0;10857
[-0.14916742 -0.888566    0.6205637   0.7403203 ];58.0;10857
[-0.12151232 -0.88904166  0.5976134   0.7562921 ];110.0;10857
[-0.13910487 -0.8870939   0.6118395   0.7468978 ];90.0;10857
[-0.10876662 -0.891613    0.5854376   0.7614498 ];123.0;10857
[-0.14184627 -0.89057416  0.61444885  0.74303913];151.0;10857
[-0.15717438 -0.88522047  0.6239173   0.73670125];121.0;10857
[-0.14091352 -0.88933253  0.6113185   0.74477816];163.0;10857
[-0.1571284 -0.8892655  0.6257326  0.7353294];129.0;10857
[-0.13327599 -0.8897431   0.60663277  0.74776375];61.0;10857
[-0.18472585 -0.8926521   0.6586661   0.7192553 ];30.0;10857
[-0.17036334 -0.8877952   0.6380562   0.7285341 ];19.0;10857
[-0.16511509 -0.8872427   0.6336104   0.7311934 ];22.0;10857
[-0.1401036  -0.8888544   0.61291236  0.7447374 ];0.0;10857
[-0.15750678 -0.8875498   0.62711793  0.73664784];70.0;10857
[-0.1844123  -0.89167476  0.6597876   0.7207855 ];66.0;10857
[-0.16615069 -0.88675344  0.6341899   0.733863  ];80.0;10857
[-0.1542031  -0.8884826   0.6236947   0.74022007];143.0;10857
[-0.15894546 -0.8877551   0.62672454  0.738253  ];198.0;10857
[-0.15973526 -0.88507134  0.6296645   0.7372577 ];170.0;10857
[-0.18706569 -0.88537973  0.64992195  0.7232759 ];0.0;10857
[-0.15515071 -0.88473564  0.6231267   0.74024355];117.0;10857
[-0.14322832 -0.8881223   0.6150858   0.7443756 ];105.0;10857
[-0.13795179 -0.88783467  0.6103888   0.7472148 ];51.0;10857
[-0.17999026 -0.8856919   0.64720696  0.72599864];29.0;10857
[-0.09708564 -0.8903514   0.579101    0.766943  ];26.0;10857
[-0.15775971 -0.8874424   0.6283309   0.73569214];0.0;10857
[-0.15198508 -0.8886938   0.6247806   0.73845077];73.0;10857
[-0.18479808 -0.8888515   0.65743774  0.72130895];52.0;10857
[-0.17535746 -0.88749087  0.64554805  0.7267051 ];27.0;10857
[-0.14498326 -0.887318    0.61873144  0.74333954];19.0;10857
[-0.13662207 -0.886726    0.60976964  0.748922  ];23.0;10857
[-0.18208098 -0.8873732   0.6498212   0.7244253 ];20.0;10857
[-0.15512405 -0.8882801   0.62793714  0.738714  ];30.0;10857
[-0.09800923 -0.8922086   0.5782193   0.767789  ];60.0;10857
[-0.12599297 -0.88922894  0.6015287   0.754032  ];125.0;10857
[-0.16441314 -0.8904891   0.6331541   0.73297334];127.0;10857
[-0.16275652 -0.8891095   0.63242644  0.73462653];108.0;10857
[-0.17668705 -0.8911004   0.64445204  0.7262784 ];152.0;10857
[-0.16090234 -0.89129806  0.63092035  0.73403776];107.0;10857
[-0.11558951 -0.8931076   0.5926743   0.7581817 ];82.0;10857
[-0.11611843 -0.89382786  0.5925854   0.7575561 ];96.0;10857
[-0.12606387 -0.8931332   0.60093325  0.7524241 ];47.0;10857
[-0.18551745 -0.8914879   0.65718096  0.72096086];26.0;10857
[-0.13768628 -0.8914539   0.6108174   0.7469753 ];20.0;10857
[-0.11569658 -0.89236546  0.5924564   0.7582017 ];22.0;10857
[-0.09192468 -0.8939031   0.57334715  0.7706286 ];9.0;10857
[-0.15030342 -0.8910492   0.6213812   0.7404491 ];3.0;10857
[-0.12454844 -0.89159375  0.5997279   0.7546854 ];1.0;10857
[-0.16479257 -0.89184     0.63254255  0.73172224];4.0;10857
[-0.1467583  -0.89111984  0.6169084   0.7418158 ];12.0;10857
[-0.17329432 -0.88826954  0.64081675  0.72830606];28.0;10857
[-0.17695312 -0.8883961   0.6443439   0.72691035];0.0;10857
[-0.14877926 -0.8887667   0.6201455   0.74039304];95.0;10857
[-0.11825186 -0.89072835  0.5941003   0.75690305];97.0;10857
[-0.13926011 -0.88701355  0.61200684  0.7468687 ];78.0;10857
[-0.10892189 -0.89153266  0.58560497  0.7614206 ];106.0;10857
[-0.14316598 -0.88989145  0.6158709   0.7427921 ];88.0;10857
[-0.1563981 -0.8856222  0.6230808  0.7368467];121.0;10857
[-0.14044772 -0.8895735   0.61081666  0.7448654 ];98.0;10857
[-0.15751657 -0.8890647   0.6261508   0.7352567 ];9.0;10857
[-0.13273254 -0.89002407  0.60604733  0.74786556];50.0;10857
[-0.18463317 -0.8927025   0.6589642   0.71932876];40.0;10857
[-0.16970345 -0.88813645  0.63734525  0.7286576 ];58.0;10857
[-0.16476579 -0.8874235   0.63323396  0.73125875];110.0;10857
[-0.13975425 -0.88903505  0.6125359   0.74480283];230.0;10857
[-0.15669167 -0.88797146  0.6262397   0.73680055];209.0;10857
[-0.18484105 -0.8914417   0.6584087   0.7204462 ];266.0;10857
[-0.16630594 -0.88667303  0.63435715  0.7338339 ];242.0;10857
[-0.15199062 -0.88962704  0.6213108   0.74063456];207.0;10857
[-0.15956646 -0.8874337   0.62739366  0.73813665];137.0;10857
[-0.18457794 -0.88897127  0.6581457   0.7214831 ];199.0;10857
[-0.14316598 -0.88989145  0.6158709   0.7427921 ];198.0;10857
[-0.15659218 -0.8855218   0.62329     0.7368103 ];246.0;10857
[-0.13679911 -0.89146096  0.60688525  0.74554896];211.0;10857
[-0.15674023 -0.8894662   0.6253144   0.7354021 ];153.0;10857
[-0.13141282 -0.8907068   0.6046253   0.7481129 ];115.0;10857
[-0.18467951 -0.8926773   0.6588151   0.71929204];58.0;10857
[-0.17063504 -0.8876547   0.638349    0.7284832 ];35.0;10857
[-0.16499864 -0.88730294  0.6334849   0.7312151 ];35.0;10857
[-0.13948251 -0.88917553  0.61224324  0.74485373];60.0;10857
[-0.1572739 -0.8876703  0.6268671  0.7366915];124.0;10857
[-0.18462087 -0.8915613   0.6591168   0.7206205 ];104.0;10857
[-0.16568492 -0.8869945   0.63368815  0.73395026];20.0;10857
[-0.15385373 -0.8886632   0.62331825  0.7402855 ];96.0;10857
[-0.15952764 -0.8874538   0.62735194  0.7381439 ];88.0;10857
[-0.15903659 -0.8854328   0.6289117   0.73738873];65.0;10857
[-0.18539667 -0.8862433   0.64812344  0.7235886 ];82.0;10857
[-0.15421912 -0.88521737  0.62212294  0.7404181 ];138.0;10857
[-0.1416369  -0.88894546  0.6133711   0.7446737 ];155.0;10857
[-0.1372531  -0.888196    0.609636    0.74734557];161.0;10857
[-0.17991263 -0.885732    0.6471233   0.7260133 ];250.0;10857
[-0.09871589 -0.88950825  0.5808576   0.76663756];162.0;10857
[-0.15822549 -0.88720155  0.62883276  0.73560476];171.0;10857
[-0.15155815 -0.88891476  0.62432057  0.73853076];217.0;10857
[-0.10225402 -0.87591875  0.5829813   0.7718197 ];39.0;11844
[-0.13985376 -0.8754745   0.61834973  0.751274  ];30.0;11844
[-0.11048874 -0.8747796   0.59262055  0.76771927];25.0;11844
[-0.10267098 -0.8739065   0.58424425  0.77320015];37.0;11844
[-0.14809106 -0.8745737   0.62425405  0.74871075];50.0;11844
[-0.11643749 -0.8779101   0.5973093   0.76387906];46.0;11844
[-0.06564955 -0.8785657   0.55440867  0.7917688 ];53.0;11844
[-0.09246884 -0.8761885   0.57646334  0.77822995];94.0;11844
[-0.1342271  -0.8757218   0.61168545  0.75654614];139.0;11844
[-0.12682585 -0.8773139   0.6047681   0.7592752 ];157.0;11844
[-0.14584115 -0.8766745   0.62227255  0.7499747 ];159.0;11844
[-0.12858154 -0.87763536  0.60715157  0.7580104 ];154.0;11844
[-0.0797365  -0.88127196  0.56509966  0.78281593];156.0;11844
[-0.08306009 -0.8805465   0.568022    0.7816669 ];161.0;11844
[-0.09098713 -0.8808959   0.5741949   0.7769129 ];160.0;11844
[-0.15804304 -0.8752763   0.63181967  0.74306726];154.0;11844
[-0.10416217 -0.87841356  0.5857522   0.77117336];148.0;11844
[-0.08069754 -0.8800881   0.56580174  0.782676  ];138.0;11844
[-0.05750778 -0.88132447  0.5473199   0.79499376];121.0;11844
[-0.11662404 -0.87808913  0.59614855  0.7646762 ];108.0;11844
[-0.08795793 -0.8801396   0.57135856  0.7794579 ];99.0;11844
[-0.13522756 -0.8767515   0.6117433   0.7551787 ];97.0;11844
[-0.11486441 -0.8772361   0.5935995   0.76570845];99.0;11844
[-0.13977021 -0.8752291   0.6157513   0.7525041 ];151.0;11844
[-0.14339016 -0.8753757   0.61923665  0.75111556];281.0;11844
[-0.08748361 -0.8762623   0.57200444  0.7805847 ];336.0;11844
[-0.10503732 -0.8743345   0.5861886   0.7711977 ];355.0;11844
[-0.07489317 -0.87875324  0.55999595  0.7857132 ];358.0;11844
[-0.12310687 -0.87246126  0.59826654  0.761001  ];346.0;11844
[-0.10754466 -0.8762119   0.58642054  0.7689471 ];332.0;11844
[-0.12426411 -0.8758836   0.60137826  0.7594037 ];312.0;11844
[-0.09955777 -0.876803    0.5813584   0.77199817];282.0;11844
[-0.16288298 -0.8734995   0.6348483   0.73967063];256.0;11844
[-0.1365675  -0.8748953   0.61269814  0.75278306];234.0;11844
[-0.13124165 -0.87438303  0.60816866  0.7554569 ];203.0;11844
[-0.10572556 -0.87625575  0.5869269   0.7690953 ];180.0;11844
[-0.1235169  -0.8747504   0.60155076  0.76093304];180.0;11844
[-0.16344854 -0.87205815  0.6353981   0.74082255];166.0;11844
[-0.13247132 -0.8737934   0.60895735  0.75809   ];144.0;11844
[-0.12025195 -0.87566286  0.59816927  0.7644981 ];121.0;11844
[-0.12549897 -0.8746745   0.6017429   0.7624364 ];95.0;11844
[-0.12621112 -0.8720308   0.6045992   0.7614559 ];69.0;11844
[-0.15288173 -0.8726807   0.62414545  0.74759746];37.0;11844
[-0.12104434 -0.8719963   0.597434    0.7645507 ];357.0;11844
[-0.10904436 -0.8754233   0.5893095   0.76869726];17.0;11844
[-0.10403949 -0.87499493  0.5849052   0.7714853 ];284.0;11844
[-0.1438267  -0.87401676  0.61929756  0.7506912 ];206.0;11844
[-0.06480363 -0.87666863  0.555374    0.79090834];0.0;11844
[-0.12116919 -0.8759883   0.59996146  0.76046455];94.0;11844
[-0.11477353 -0.87756085  0.5957419   0.7633394 ];0.0;11844
[-0.15117231 -0.87583685  0.6278804   0.7449099 ];26.0;11844
[-0.13597225 -0.87748235  0.6141674   0.75200117];10.0;11844
[-0.11072166 -0.8746591   0.5928715   0.76767576];0.0;11844
[-0.09812962 -0.87625575  0.5793509   0.77405083];1.0;11844
[-0.14254051 -0.87744504  0.6182733   0.7497504 ];0.0;11844
[-0.11632106 -0.87797034  0.5971839   0.763901  ];1.0;11844
[-0.13224754 -0.87674594  0.60955244  0.7569169 ];4.0;11844
[-0.12880546 -0.87629     0.606901    0.75890446];15.0;11844
[-0.14622927 -0.87647355  0.62269074  0.7499019 ];18.0;11844
[-0.12873676 -0.87755483  0.60731894  0.7579813 ];19.0;11844
[-0.08159965 -0.88030815  0.56710714  0.7824669 ];0.0;11844
[-0.08166275 -0.8812694   0.56651634  0.78192866];20.0;11844
[-0.09424764 -0.87920934  0.57770807  0.7763021 ];23.0;11844
[-0.15823713 -0.87517595  0.63202876  0.7430309 ];26.0;11844
[-0.10249312 -0.879277    0.5839537   0.7714859 ];43.0;11844
[-0.07918371 -0.8808712   0.5641707   0.7829596 ];55.0;11844
[-0.05665386 -0.8817662   0.5463997   0.79515386];0.0;11844
[-0.11627471 -0.87826985  0.5957722   0.76474154];77.0;11844
[-0.08966583 -0.87925625  0.5731988   0.77913785];85.0;11844
[-0.13678014 -0.8759482   0.61341614  0.7548877 ];0.0;11844
[-0.11490326 -0.8772161   0.59364134  0.7657012 ];80.0;11844
[-0.13942087 -0.8754098   0.615375    0.75256944];93.0;11844
[-0.14296319 -0.8755965   0.6187766   0.75119555];122.0;11844
[-0.11541039 -0.875646    0.59524745  0.76456213];182.0;11844
[-0.08445602 -0.8778284   0.56874216  0.7811519 ];218.0;11844
[-0.10515375 -0.8742742   0.58631414  0.77117574];54.0;11844
[-0.0741945  -0.87911475  0.55924314  0.78584397];62.0;11844
[-0.10715768 -0.87813604  0.58812875  0.76745534];92.0;11844
[-0.12217526 -0.87294304  0.5972627   0.76117563];106.0;11844
[-0.10657427 -0.8767139   0.5853749   0.7691289 ];85.0;11844
[-0.12337138 -0.8763455   0.60041636  0.75957096];242.0;11844
[-0.09719004 -0.8780278   0.5788072   0.77244174];224.0;11844
[-0.1608258  -0.8745638   0.6326317   0.74005604];115.0;11844
[-0.1365675  -0.8748953   0.61269814  0.75278306];75.0;11844
[-0.13046533 -0.8747845   0.60733217  0.7556021 ];19.0;11844
[-0.10533738 -0.8764564   0.5865086   0.7691679 ];22.0;11844
[-0.1228182  -0.87511176  0.60079795  0.76106405];157.0;11844
[-0.162517  -0.8725401  0.6343942  0.7409971];162.0;11844
[-0.13200551 -0.87403435  0.6084555   0.7581774 ];164.0;11844
[-0.11885466 -0.87638587  0.59666365  0.7647599 ];259.0;11844
[-0.12437332 -0.87525684  0.60052997  0.7626474 ];189.0;11844
[-0.1238434  -0.87325567  0.60204786  0.76189935];196.0;11844
[-0.1523383  -0.87296176  0.62356     0.74769914];209.0;11844
[-0.11972459 -0.872679    0.59601206  0.76479805];208.0;11844
[-0.10803515 -0.8759452   0.588222    0.76888645];190.0;11844
[-0.09771283 -0.87323964  0.5877668   0.7793093 ];133.0;11844
[-0.15590775 -0.87338716  0.6329828   0.7440227 ];151.0;11844
[-0.10824449 -0.8775738   0.58929986  0.76725185];228.0;11844
[-0.12310687 -0.87246126  0.59826654  0.761001  ];74.0;11844
[-0.10564272 -0.8771958   0.58437115  0.76930344];202.0;11844
[-0.12325493 -0.8764057   0.60029095  0.7595929 ];26.0;11844
[-0.09893677 -0.87712437  0.58068913  0.7721144 ];178.0;11844
[-0.16113627 -0.87440306  0.6329662   0.739998  ];27.0;11844
[-0.13559712 -0.87539726  0.61165255  0.75296485];148.0;11844
[-0.13100876 -0.8745035   0.6079177   0.75550044];25.0;11844
[-0.10572556 -0.87625575  0.5869269   0.7690953 ];97.0;11844
[-0.12347808 -0.87477046  0.6015089   0.7609403 ];33.0;11844
[-0.162517  -0.8725401  0.6343942  0.7409971];67.0;11844
[-0.13185026 -0.8741146   0.6082881   0.7582065 ];67.0;11844
[-0.1203296  -0.8756228   0.59825295  0.76448333];58.0;11844
[-0.12530486 -0.8747749   0.6015337   0.76247287];67.0;11844
[-0.11903033 -0.8757454   0.5968618   0.76280105];115.0;11844
[-0.15206662 -0.8731024   0.62326723  0.7477503 ];136.0;11844
[-0.11999632 -0.8725385   0.59630483  0.764747  ];127.0;11844
[-0.10807398 -0.8759252   0.58826387  0.76887906];82.0;11844
[-0.1042724  -0.8748745   0.58515614  0.7714418 ];46.0;11844
[-0.14689307 -0.87243044  0.62260157  0.7501166 ];102.0;11844
[-0.06282406 -0.8776926   0.5532411   0.7912792 ];160.0;11844
[-0.12396391 -0.87454265  0.6029728   0.759941  ];259.0;11844
[-0.1122117  -0.87888604  0.59298164  0.7638192 ];276.0;11844
[-0.05962464 -0.8749163   0.55352885  0.7817447 ];20.0;12831
[-0.07530975 -0.87260026  0.56463563  0.7750573 ];37.0;12831
[-0.06470705 -0.8753042   0.5580168   0.7789421 ];50.0;12831
[-0.05756742 -0.8759804   0.5513122   0.78213024];93.0;12831
[-0.10158546 -0.8728136   0.5902633   0.76054335];75.0;12831
[-0.02050519 -0.8765295   0.5241231   0.8011458 ];103.0;12831
[-0.07865624 -0.8749256   0.57063454  0.7703676 ];59.0;12831
[-0.07109612 -0.8771006   0.5651602   0.7734606 ];51.0;12831
[-0.10745612 -0.8753967   0.5972567   0.75503826];73.0;12831
[-0.09679738 -0.87469286  0.58843726  0.761279  ];50.0;12831
[-0.06525876 -0.8751225   0.56036586  0.7781315 ];26.0;12831
[-0.05348185 -0.8762974   0.54772353  0.78435385];20.0;12831
[-0.10227883 -0.87521774  0.59137195  0.7592318 ];28.0;12831
[-0.07683571 -0.87534165  0.57111895  0.77323663];53.0;12831
[-0.01785772 -0.8802339   0.51939356  0.8026608 ];99.0;12831
[-0.04650134 -0.8769129   0.543414    0.7887802 ];204.0;12831
[-0.09008394 -0.87550265  0.5806019   0.7667545 ];208.0;12831
[-0.08396359 -0.8764321   0.5750646   0.76924384];138.0;12831
[-0.10196969 -0.87631464  0.5914816   0.7601323 ];149.0;12831
[-0.08168244 -0.8788415   0.5730986   0.7687352 ];125.0;12831
[-0.03497227 -0.8813738   0.53334683  0.7931409 ];175.0;12831
[-0.03783006 -0.8808894   0.53576726  0.79207885];119.0;12831
[-0.04932813 -0.87939155  0.545788    0.786656  ];134.0;12831
[-0.11195908 -0.8760609   0.5986449   0.75363946];153.0;12831
[-0.05850519 -0.8789773   0.55303735  0.7816653 ];119.0;12831
[-0.03550631 -0.88041085  0.5335889   0.7930808 ];157.0;12831
[-0.01375277 -0.8809043   0.51665443  0.8051295 ];129.0;12831
[-0.07240323 -0.87791     0.5649813   0.7748991 ];85.0;12831
[-0.04614368 -0.87871563  0.54278433  0.78923   ];91.0;12831
[-0.09096792 -0.8765924   0.58053404  0.7654089 ];119.0;12831
[-0.06858639 -0.87812114  0.56021565  0.7763169 ];166.0;12831
[-0.09205601 -0.87685704  0.58081996  0.7633815 ];136.0;12831
[-0.09924699 -0.8751564   0.58815306  0.76132405];24.0;12831
[-0.07138366 -0.8753664   0.5642893   0.7747487 ];104.0;12831
[-0.04209834 -0.8766855   0.5395824   0.79102576];70.0;12831
[-0.07529369 -0.87586534  0.5662073   0.7748592 ];215.0;12831
[-0.07205387 -0.8780907   0.56460494  0.7749647 ];268.0;12831
[-0.04633772 -0.8786152   0.54299337  0.78919375];299.0;12831
[-0.09255934 -0.875769    0.5822488   0.76511073];271.0;12831
[-0.07072123 -0.87701684  0.5625159   0.7759168 ];269.0;12831
[-0.0946178  -0.8755318   0.5835803   0.76290154];243.0;12831
[-0.09920819 -0.8751765   0.5881111   0.7613313 ];122.0;12831
[-0.0704521  -0.87584835  0.5632856   0.7749233 ];77.0;12831
[-0.04268058 -0.8763843   0.5402098   0.7909167 ];80.0;12831
[-0.05448961 -0.8774282   0.54820424  0.7826059 ];111.0;12831
[-0.0274895  -0.8802206   0.52539915  0.7965325 ];149.0;12831
[-0.06305328 -0.8778966   0.557087    0.77765656];102.0;12831
[-0.07787684 -0.8728041   0.5660117   0.7714132 ];99.0;12831
[-0.06336266 -0.8760126   0.5552951   0.7791629 ];157.0;12831
[-0.07938346 -0.8760459   0.5695      0.76975036];107.0;12831
[-0.05397845 -0.8773267   0.5487272   0.7824756 ];121.0;12831
[-0.11870097 -0.8733003   0.603723    0.7498864 ];80.0;12831
[-0.0904059 -0.87572    0.5794397  0.7633697];90.0;12831
[-0.08573993 -0.8748664   0.5756211   0.7659198 ];149.0;12831
[-0.05909817 -0.8773213   0.5531665   0.7797692 ];99.0;12831
[-0.076579   -0.8759767   0.5674558   0.77166533];110.0;12831
[-0.11883959 -0.8720798   0.6038125   0.7511182 ];189.0;12831
[-0.10435241 -0.87473035  0.5883358   0.7586278 ];165.0;12831
[-0.0744946  -0.8730219   0.56375736  0.7752099 ];196.0;12831
[-0.06478471 -0.8752641   0.5581004   0.7789277 ];199.0;12831
[-0.0506197  -0.8745463   0.55350465  0.7900703 ];140.0;12831
[-0.10625437 -0.87374645  0.59038526  0.75827134];102.0;12831
[-0.06348028 -0.8776758   0.55754703  0.77757657];126.0;12831
[-0.07888604 -0.87228197  0.5670991   0.771224  ];228.0;12831
[-0.05932587 -0.8781008   0.5509454   0.779919  ];144.0;12831
[-0.07790848 -0.8768089   0.5679107   0.7700267 ];34.0;12831
[-0.05417251 -0.87722623  0.54893637  0.78243923];86.0;12831
[-0.11804111 -0.8736416   0.6030119   0.75001013];79.0;12831
[-0.09238552 -0.8746961   0.5815726   0.7629987 ];118.0;12831
[-0.08508004 -0.8752078   0.5749102   0.7660434 ];93.0;12831
[-0.06185409 -0.8758958   0.556136    0.7792529 ];100.0;12831
[-0.07894674 -0.87475187  0.570007    0.77122164];111.0;12831
[-0.11748105 -0.8727825   0.6023486   0.7513728 ];63.0;12831
[-0.08755182 -0.8739756   0.57703716  0.76844394];55.0;12831
[-0.07401279 -0.87652785  0.56482726  0.7750993 ];83.0;12831
[-0.08116168 -0.8745555   0.5704502   0.77268124];104.0;12831
[-0.08094231 -0.8723938   0.5723027   0.77187514];166.0;12831
[ 0.63606375 -1.3085957   0.48086745  0.8275504 ];92.0;14805
[ 0.5910297  -1.3064733   0.5194946   0.80253446];54.0;14805
[ 0.5949024  -1.3067405   0.5179936   0.80493665];27.0;14805
[ 0.555282   -1.3033502   0.55360323  0.78590345];16.0;14805
[ 0.5696281 -1.3045537  0.5408105  0.7928349];17.0;14805
[ 0.60163254 -1.3052242   0.5122373   0.8097745 ];31.0;14805
[ 0.6084411  -1.3038292   0.50494844  0.81506634];0.0;14805
[ 0.5647677  -1.3053999   0.54307616  0.79090416];63.0;14805
[ 0.5933549 -1.3071501  0.5194355  0.8054981];100.0;14805
[ 0.6451908 -1.308348   0.4754055  0.8335842];87.0;14805
[ 0.61883736 -1.3062115   0.49695843  0.8201325 ];125.0;14805
[ 0.5772343  -1.3058255   0.5320132   0.79847777];116.0;14805
[ 0.581608   -1.3058512   0.52835816  0.80063987];75.0;14805
