id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
202215-8883,2022-04-16,202215,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,15,26.0,299.0
202216-8883,2022-04-23,202216,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,16,29.0,295.0
202217-8883,2022-04-30,202217,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,17,68.0,188.0
202218-8883,2022-05-07,202218,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,18,21.0,58.0
202219-8883,2022-05-14,202219,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,19,23.0,127.0
202220-8883,2022-05-21,202220,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,20,5.0,174.0
202221-8883,2022-05-28,202221,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,21,0.0,264.0
202222-8883,2022-06-04,202222,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,22,32.0,99.0
202223-8883,2022-06-11,202223,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,23,6.0,272.0
202224-8883,2022-06-18,202224,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,24,50.0,195.0
202225-8883,2022-06-25,202225,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,25,69.0,127.0
202226-8883,2022-07-02,202226,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,26,11.0,76.0
202227-8883,2022-07-09,202227,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,27,11.0,53.0
202228-8883,2022-07-16,202228,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,28,7.0,56.0
202229-8883,2022-07-23,202229,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,29,20.0,26.0
202230-8883,2022-07-30,202230,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,30,14.0,13.0
202231-8883,2022-08-06,202231,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,31,20.0,58.0
202232-8883,2022-08-13,202232,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,32,0.0,64.0
202233-8883,2022-08-20,202233,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,33,0.0,70.0
202234-8883,2022-08-27,202234,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,34,12.0,82.0
202235-8883,2022-09-03,202235,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,35,11.0,143.0
202236-8883,2022-09-10,202236,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,36,47.0,81.0
202237-8883,2022-09-17,202237,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,37,25.0,30.0
202238-8883,2022-09-24,202238,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,38,4.0,100.0
202239-8883,2022-10-01,202239,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,39,2.0,158.0
202240-8883,2022-10-08,202240,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,40,0.0,249.0
202241-8883,2022-10-15,202241,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,41,44.0,70.0
202242-8883,2022-10-22,202242,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,42,51.0,115.0
202243-8883,2022-10-29,202243,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,43,22.0,97.0
202244-8883,2022-11-05,202244,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,44,15.0,92.0
202245-8883,2022-11-12,202245,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,45,3.0,184.0
202246-8883,2022-11-19,202246,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,46,4.0,174.0
202247-8883,2022-11-26,202247,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,47,27.0,149.0
202248-8883,2022-12-03,202248,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,48,44.0,73.0
202249-8883,2022-12-10,202249,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,49,13.0,69.0
202250-8883,2022-12-17,202250,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,50,11.0,80.0
202251-8883,2022-12-24,202251,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,51,15.0,52.0
202252-8883,2022-12-31,202252,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,52,4.0,64.0
202301-8883,2023-01-07,202301,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,1,6.0,57.0
202302-8883,2023-01-14,202302,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,2,20.0,36.0
202304-8883,2023-01-28,202304,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,4,2.0,35.0
202305-8883,2023-02-04,202305,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,5,14.0,44.0
202306-8883,2023-02-11,202306,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,6,6.0,14.0
202307-8883,2023-02-18,202307,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,7,6.0,94.0
202308-8883,2023-02-25,202308,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,8,18.0,118.0
202309-8883,2023-03-04,202309,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,9,32.0,36.0
202310-8883,2023-03-11,202310,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,10,18.0,59.0
202311-8883,2023-03-18,202311,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,11,1.0,64.0
202312-8883,2023-03-25,202312,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,12,14.0,67.0
202313-8883,2023-04-01,202313,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,13,8.0,109.0
202314-8883,2023-04-08,202314,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,14,11.0,162.0
202315-8883,2023-04-15,202315,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,15,51.0,157.0
202316-8883,2023-04-22,202316,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,16,0.0,179.0
202317-8883,2023-04-29,202317,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,17,4.0,188.0
202318-8883,2023-05-06,202318,8883,0,1,0,0,0,0,0,3,15.6,0,1,0,18,19.0,179.0
202053-9870,2021-01-02,202053,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,53,8.0,129.0
202101-9870,2021-01-09,202101,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,1,70.0,78.0
202102-9870,2021-01-16,202102,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,2,2.0,74.0
202103-9870,2021-01-23,202103,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,3,43.0,61.0
202104-9870,2021-01-30,202104,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,4,36.0,76.0
202105-9870,2021-02-06,202105,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,5,0.0,138.0
202106-9870,2021-02-13,202106,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,6,56.0,82.0
202107-9870,2021-02-20,202107,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,7,47.0,75.0
202108-9870,2021-02-27,202108,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,8,21.0,0.0
202109-9870,2021-03-06,202109,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,9,0.0,149.0
202110-9870,2021-03-13,202110,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,10,51.0,124.0
202111-9870,2021-03-20,202111,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,11,0.0,171.0
202112-9870,2021-03-27,202112,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,12,81.0,80.0
202113-9870,2021-04-03,202113,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,13,121.0,37.0
202114-9870,2021-04-10,202114,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,14,88.0,16.0
202115-9870,2021-04-17,202115,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,15,43.0,6.0
202116-9870,2021-04-24,202116,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,16,14.0,2.0
202117-9870,2021-05-01,202117,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,17,18.0,0.0
202118-9870,2021-05-08,202118,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,18,0.0,0.0
202119-9870,2021-05-15,202119,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,19,0.0,2.0
202120-9870,2021-05-22,202120,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,20,25.0,4.0
202121-9870,2021-05-29,202121,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,21,38.0,9.0
202122-9870,2021-06-05,202122,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,22,60.0,20.0
202123-9870,2021-06-12,202123,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,23,16.0,44.0
202124-9870,2021-06-19,202124,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,24,56.0,95.0
202125-9870,2021-06-26,202125,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,25,74.0,66.0
202126-9870,2021-07-03,202126,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,26,108.0,56.0
202127-9870,2021-07-10,202127,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,27,135.0,35.0
202128-9870,2021-07-17,202128,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,28,43.0,35.0
202129-9870,2021-07-24,202129,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,29,18.0,38.0
202130-9870,2021-07-31,202130,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,30,103.0,41.0
202131-9870,2021-08-07,202131,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,31,61.0,21.0
202132-9870,2021-08-14,202132,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,32,22.0,14.0
202133-9870,2021-08-21,202133,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,33,8.0,16.0
202134-9870,2021-08-28,202134,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,34,0.0,28.0
202135-9870,2021-09-04,202135,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,35,21.0,14.0
202137-9870,2021-09-18,202137,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,37,3.0,9.0
202138-9870,2021-09-25,202138,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,38,29.0,0.0
202139-9870,2021-10-02,202139,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,39,38.0,19.0
202140-9870,2021-10-09,202140,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,40,54.0,40.0
202141-9870,2021-10-16,202141,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,41,28.0,85.0
202142-9870,2021-10-23,202142,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,42,36.0,56.0
202205-9870,2022-02-05,202205,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,5,0.0,60.0
202206-9870,2022-02-12,202206,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,6,6.0,51.0
202207-9870,2022-02-19,202207,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,7,3.0,73.0
202208-9870,2022-02-26,202208,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,8,18.0,45.0
202209-9870,2022-03-05,202209,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,9,4.0,46.0
202210-9870,2022-03-12,202210,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,10,0.0,74.0
202211-9870,2022-03-19,202211,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,11,20.0,47.0
202212-9870,2022-03-26,202212,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,12,0.0,49.0
202213-9870,2022-04-02,202213,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,13,0.0,81.0
202214-9870,2022-04-09,202214,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,14,0.0,162.0
202215-9870,2022-04-16,202215,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,15,5.0,154.0
202216-9870,2022-04-23,202216,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,16,31.0,107.0
202217-9870,2022-04-30,202217,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,17,0.0,125.0
202218-9870,2022-05-07,202218,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,18,2.0,121.0
202219-9870,2022-05-14,202219,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,19,26.0,82.0
202220-9870,2022-05-21,202220,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,20,0.0,91.0
202221-9870,2022-05-28,202221,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,21,32.0,42.0
202222-9870,2022-06-04,202222,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,22,17.0,18.0
202223-9870,2022-06-11,202223,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,23,6.0,8.0
202224-9870,2022-06-18,202224,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,24,4.0,3.0
202225-9870,2022-06-25,202225,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,25,60.0,88.0
202226-9870,2022-07-02,202226,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,26,31.0,88.0
202227-9870,2022-07-09,202227,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,27,86.0,142.0
202228-9870,2022-07-16,202228,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,28,36.0,106.0
202229-9870,2022-07-23,202229,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,29,7.0,73.0
202230-9870,2022-07-30,202230,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,30,81.0,70.0
202231-9870,2022-08-06,202231,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,31,70.0,50.0
202232-9870,2022-08-13,202232,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,32,40.0,142.0
202233-9870,2022-08-20,202233,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,33,44.0,240.0
202234-9870,2022-08-27,202234,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,34,18.0,213.0
202235-9870,2022-09-03,202235,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,35,43.0,151.0
202236-9870,2022-09-10,202236,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,36,6.0,181.0
202237-9870,2022-09-17,202237,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,37,5.0,317.0
202238-9870,2022-09-24,202238,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,38,79.0,223.0
202239-9870,2022-10-01,202239,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,39,0.0,113.0
202240-9870,2022-10-08,202240,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,40,0.0,361.0
202241-9870,2022-10-15,202241,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,41,35.0,373.0
202242-9870,2022-10-22,202242,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,42,95.0,275.0
202243-9870,2022-10-29,202243,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,43,33.0,234.0
202244-9870,2022-11-05,202244,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,44,0.0,267.0
202245-9870,2022-11-12,202245,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,45,102.0,196.0
202246-9870,2022-11-19,202246,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,46,131.0,119.0
202247-9870,2022-11-26,202247,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,47,5.0,115.0
202248-9870,2022-12-03,202248,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,48,0.0,169.0
202249-9870,2022-12-10,202249,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,49,32.0,122.0
202250-9870,2022-12-17,202250,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,50,0.0,149.0
202251-9870,2022-12-24,202251,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,51,1.0,184.0
202252-9870,2022-12-31,202252,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,52,2.0,171.0
202301-9870,2023-01-07,202301,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,1,43.0,202.0
202302-9870,2023-01-14,202302,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,2,4.0,262.0
202303-9870,2023-01-21,202303,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,3,77.0,149.0
202304-9870,2023-01-28,202304,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,4,32.0,106.0
202305-9870,2023-02-04,202305,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,5,6.0,107.0
202306-9870,2023-02-11,202306,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,6,26.0,110.0
202307-9870,2023-02-18,202307,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,7,31.0,31.0
202308-9870,2023-02-25,202308,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,8,55.0,151.0
202309-9870,2023-03-04,202309,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,9,76.0,174.0
202310-9870,2023-03-11,202310,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,10,102.0,119.0
202311-9870,2023-03-18,202311,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,11,0.0,135.0
202312-9870,2023-03-25,202312,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,12,8.0,156.0
202313-9870,2023-04-01,202313,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,13,62.0,237.0
202314-9870,2023-04-08,202314,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,14,42.0,205.0
202315-9870,2023-04-15,202315,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,15,42.0,141.0
202316-9870,2023-04-22,202316,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,16,134.0,88.0
202317-9870,2023-04-29,202317,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,17,10.0,90.0
202318-9870,2023-05-06,202318,9870,0,0,1,0,0,0,0,4,15.6,0,0,1,18,10.0,111.0
202104-10857,2021-01-30,202104,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,4,0.0,53.0
202105-10857,2021-02-06,202105,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,5,0.0,82.0
202106-10857,2021-02-13,202106,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,6,62.0,45.0
202107-10857,2021-02-20,202107,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,7,6.0,35.0
202108-10857,2021-02-27,202108,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,8,39.0,46.0
202109-10857,2021-03-06,202109,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,9,24.0,70.0
202110-10857,2021-03-13,202110,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,10,9.0,59.0
202111-10857,2021-03-20,202111,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,11,14.0,37.0
202112-10857,2021-03-27,202112,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,12,24.0,16.0
202113-10857,2021-04-03,202113,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,13,11.0,7.0
202114-10857,2021-04-10,202114,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,14,23.0,2.0
202115-10857,2021-04-17,202115,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,15,21.0,0.0
202116-10857,2021-04-24,202116,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,16,30.0,0.0
202117-10857,2021-05-01,202117,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,17,20.0,0.0
202118-10857,2021-05-08,202118,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,18,0.0,0.0
202119-10857,2021-05-15,202119,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,19,10.0,0.0
202120-10857,2021-05-22,202120,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,20,0.0,2.0
202121-10857,2021-05-29,202121,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,21,85.0,6.0
202122-10857,2021-06-05,202122,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,22,22.0,15.0
202123-10857,2021-06-12,202123,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,23,14.0,0.0
202124-10857,2021-06-19,202124,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,24,26.0,76.0
202125-10857,2021-06-26,202125,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,25,57.0,117.0
202126-10857,2021-07-03,202126,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,26,156.0,65.0
202127-10857,2021-07-10,202127,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,27,25.0,52.0
202128-10857,2021-07-17,202128,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,28,10.0,42.0
202129-10857,2021-07-24,202129,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,29,2.0,58.0
202130-10857,2021-07-31,202130,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,30,38.0,110.0
202131-10857,2021-08-07,202131,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,31,21.0,90.0
202132-10857,2021-08-14,202132,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,32,11.0,123.0
202133-10857,2021-08-21,202133,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,33,58.0,151.0
202134-10857,2021-08-28,202134,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,34,55.0,121.0
202135-10857,2021-09-04,202135,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,35,19.0,163.0
202136-10857,2021-09-11,202136,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,36,49.0,129.0
202137-10857,2021-09-18,202137,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,37,93.0,61.0
202138-10857,2021-09-25,202138,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,38,39.0,30.0
202139-10857,2021-10-02,202139,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,39,101.0,19.0
202140-10857,2021-10-09,202140,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,40,14.0,22.0
202141-10857,2021-10-16,202141,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,41,44.0,0.0
202142-10857,2021-10-23,202142,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,42,0.0,70.0
202143-10857,2021-10-30,202143,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,43,2.0,66.0
202144-10857,2021-11-06,202144,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,44,3.0,80.0
202145-10857,2021-11-13,202145,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,45,14.0,143.0
202146-10857,2021-11-20,202146,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,46,2.0,198.0
202147-10857,2021-11-27,202147,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,47,19.0,170.0
202148-10857,2021-12-04,202148,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,48,22.0,0.0
202149-10857,2021-12-11,202149,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,49,17.0,117.0
202150-10857,2021-12-18,202150,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,50,68.0,105.0
202151-10857,2021-12-25,202151,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,51,36.0,51.0
202152-10857,2022-01-01,202152,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,52,14.0,29.0
202201-10857,2022-01-08,202201,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,1,3.0,26.0
202202-10857,2022-01-15,202202,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,2,0.0,0.0
202203-10857,2022-01-22,202203,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,3,0.0,73.0
202204-10857,2022-01-29,202204,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,4,14.0,52.0
202205-10857,2022-02-05,202205,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,5,16.0,27.0
202206-10857,2022-02-12,202206,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,6,5.0,19.0
202207-10857,2022-02-19,202207,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,7,10.0,23.0
202208-10857,2022-02-26,202208,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,8,2.0,20.0
202209-10857,2022-03-05,202209,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,9,3.0,30.0
202210-10857,2022-03-12,202210,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,10,0.0,60.0
202211-10857,2022-03-19,202211,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,11,5.0,125.0
202212-10857,2022-03-26,202212,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,12,7.0,127.0
202213-10857,2022-04-02,202213,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,13,19.0,108.0
202214-10857,2022-04-09,202214,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,14,9.0,152.0
202215-10857,2022-04-16,202215,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,15,31.0,107.0
202216-10857,2022-04-23,202216,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,16,18.0,82.0
202217-10857,2022-04-30,202217,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,17,0.0,96.0
202218-10857,2022-05-07,202218,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,18,34.0,47.0
202219-10857,2022-05-14,202219,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,19,14.0,26.0
202220-10857,2022-05-21,202220,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,20,4.0,20.0
202221-10857,2022-05-28,202221,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,21,1.0,22.0
202222-10857,2022-06-04,202222,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,22,12.0,9.0
202223-10857,2022-06-11,202223,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,23,10.0,3.0
202224-10857,2022-06-18,202224,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,24,4.0,1.0
202225-10857,2022-06-25,202225,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,25,3.0,4.0
202226-10857,2022-07-02,202226,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,26,22.0,12.0
202227-10857,2022-07-09,202227,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,27,0.0,28.0
202228-10857,2022-07-16,202228,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,28,4.0,0.0
202229-10857,2022-07-23,202229,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,29,24.0,95.0
202230-10857,2022-07-30,202230,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,30,24.0,97.0
202231-10857,2022-08-06,202231,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,31,62.0,78.0
202232-10857,2022-08-13,202232,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,32,1.0,106.0
202233-10857,2022-08-20,202233,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,33,27.0,88.0
202234-10857,2022-08-27,202234,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,34,11.0,121.0
202235-10857,2022-09-03,202235,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,35,70.0,98.0
202236-10857,2022-09-10,202236,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,36,8.0,9.0
202237-10857,2022-09-17,202237,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,37,26.0,50.0
202238-10857,2022-09-24,202238,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,38,8.0,40.0
202239-10857,2022-10-01,202239,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,39,0.0,58.0
202240-10857,2022-10-08,202240,10857,0,0,1,0,0,0,0,5,15.6,0,0,1,40,0.0,110.0
